restaurant_name,rating,total_ratings,address,place_id,opening_hours,review_author,review_rating,review_text,review_time,review_language,sentiment_compound,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_label
Canalside Bar,4.3,875.0,"Gas St, Birmingham B1 2JU, UK",ChIJBcZAT_S8cEgRB07oyiPfZ_U,"[""Monday: Closed"", ""Tuesday: 12:00 – 11:00 PM"", ""Wednesday: 12:00 – 11:00 PM"", ""Thursday: 12:00 – 11:00 PM"", ""Friday: 12:00 – 11:00 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 12:00 – 5:00 PM""]",Gail Morgan,5.0,"We loved this beautiful little bar. Outside was so inviting,  covered in gorgeous flowers and lot's of outside seating.  All in the most perfect location.  Right along the Gas Street Basin. We really enjoyed a drink watching the barges float past peacefully.  If the weather had been bad, we could have sat inside the really homely looking loung. We didn't eat here. However, they did offer some very good and tasty looking snacks. We will definitely visit here again. 👍🏻",2025-06-02 22:02:07,en,0.9833,0.033,0.658,0.309,Positive
Canalside Bar,4.3,875.0,"Gas St, Birmingham B1 2JU, UK",ChIJBcZAT_S8cEgRB07oyiPfZ_U,"[""Monday: Closed"", ""Tuesday: 12:00 – 11:00 PM"", ""Wednesday: 12:00 – 11:00 PM"", ""Thursday: 12:00 – 11:00 PM"", ""Friday: 12:00 – 11:00 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 12:00 – 5:00 PM""]",Steven Port,5.0,"This is a fine place. A cosy and vibrant atmosphere inside, and then the seating outside, right on the canal, with people passing by. We came in winter and it was great. I can't wait to visit in the warmer months for more of the outdoor experience.",2025-02-25 22:48:59,en,0.8885,0.0,0.777,0.223,Positive
Canalside Bar,4.3,875.0,"Gas St, Birmingham B1 2JU, UK",ChIJBcZAT_S8cEgRB07oyiPfZ_U,"[""Monday: Closed"", ""Tuesday: 12:00 – 11:00 PM"", ""Wednesday: 12:00 – 11:00 PM"", ""Thursday: 12:00 – 11:00 PM"", ""Friday: 12:00 – 11:00 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 12:00 – 5:00 PM""]",Gigi D,5.0,"What a cute little pub!
The cosiest spot in the winter time with only a few tables so it really feels like you’re in your own living room.

Decent service. Limited choice for NA options though.

! Phone number doesn’t work (had lost some items there and tried ringing nonstop but they don’t use their phone)",2025-01-07 06:31:49,en,0.366,0.055,0.846,0.099,Positive
Figure of Eight - JD Wetherspoon,4.1,4402.0,"236-239 Broad St, Birmingham B1 2HG, UK",ChIJQQYah_a8cEgRgRsnGqM1FCs,"[""Monday: 8:00 AM – 12:00 AM"", ""Tuesday: 8:00 AM – 12:00 AM"", ""Wednesday: 8:00 AM – 12:00 AM"", ""Thursday: 8:00 AM – 12:00 AM"", ""Friday: 8:00 AM – 2:00 AM"", ""Saturday: 8:00 AM – 2:00 AM"", ""Sunday: 8:00 AM – 12:00 AM""]",Robert Walshe,5.0,"🍳 The Figure of Eight – JD Wetherspoons, Broad Street, Birmingham 🍻
Where breakfast meets bargain and the pints flow freer than the traffic outside.

Dropped into the Figure of Eight on a brisk Birmingham morning—Broad Street still yawning from the night before—for a no-fuss traditional breakfast. Verdict? Somewhere between average and actually-not-bad-at-all. But here’s the thing: for the price, it was more than adequate—it’s Wetherspoons, not The Ritz.

You know the drill: sausage, egg, beans, toast, and hash browns that could stop a hangover in its tracks. The coffee? Bottomless. Refill ’til your soul stops screaming. It’s a JD institution, like sticky menus and gents debating politics at 10am.

Now, let’s talk booze. Cheapest in the land. You could build a pyramid of pints for the price of a single cocktail elsewhere. And there’s something comforting about that classic Spoons setup—wooden booths, sticky floors, and a drinks menu as thick as a Dickens novel.

In summary:
Not a culinary pilgrimage, but for a breakfast with caffeine on tap and change left over for a cheeky morning lager, the Figure of Eight does exactly what it says on the tin. And then some.

Rating: 7/10 – mostly for the price, the bottomless brew, and the familiar Spoons charm.",2025-07-07 11:08:16,en,0.8446,0.039,0.87,0.092,Positive
Figure of Eight - JD Wetherspoon,4.1,4402.0,"236-239 Broad St, Birmingham B1 2HG, UK",ChIJQQYah_a8cEgRgRsnGqM1FCs,"[""Monday: 8:00 AM – 12:00 AM"", ""Tuesday: 8:00 AM – 12:00 AM"", ""Wednesday: 8:00 AM – 12:00 AM"", ""Thursday: 8:00 AM – 12:00 AM"", ""Friday: 8:00 AM – 2:00 AM"", ""Saturday: 8:00 AM – 2:00 AM"", ""Sunday: 8:00 AM – 12:00 AM""]",Clive Leaper,5.0,"Enjoyed their breakfast hospitality. Absolutely spot on. This has set me up for the day.
Oh, special mention for the Benghazi, on the same floor. No staircase required. Boom!",2025-05-23 11:02:11,en,0.6239,0.064,0.754,0.182,Positive
Figure of Eight - JD Wetherspoon,4.1,4402.0,"236-239 Broad St, Birmingham B1 2HG, UK",ChIJQQYah_a8cEgRgRsnGqM1FCs,"[""Monday: 8:00 AM – 12:00 AM"", ""Tuesday: 8:00 AM – 12:00 AM"", ""Wednesday: 8:00 AM – 12:00 AM"", ""Thursday: 8:00 AM – 12:00 AM"", ""Friday: 8:00 AM – 2:00 AM"", ""Saturday: 8:00 AM – 2:00 AM"", ""Sunday: 8:00 AM – 12:00 AM""]",Andy B,4.0,Warm chocolate fudge cake is really tasty and not too sickly sweet like you can sometimes get at other restaurants. Service was fine but check your cutlery as when I got mine the spoon hadn't been cleaned properly and was just gross.,2025-03-17 08:26:01,en,-0.509,0.127,0.774,0.099,Negative
Figure of Eight - JD Wetherspoon,4.1,4402.0,"236-239 Broad St, Birmingham B1 2HG, UK",ChIJQQYah_a8cEgRgRsnGqM1FCs,"[""Monday: 8:00 AM – 12:00 AM"", ""Tuesday: 8:00 AM – 12:00 AM"", ""Wednesday: 8:00 AM – 12:00 AM"", ""Thursday: 8:00 AM – 12:00 AM"", ""Friday: 8:00 AM – 2:00 AM"", ""Saturday: 8:00 AM – 2:00 AM"", ""Sunday: 8:00 AM – 12:00 AM""]",Michael N.,3.0,"Dirty table, nobody bothered to come round to wipe our table after requesting this at the bar. Food was not enjoyable, not even average. On the plus side, it looks quite a nice place and could be just that with a bit more effort and better food. And Strongbow is back which was good. But  I' ll gladly pay more somewhere else going forward.",2024-09-02 11:16:54,en,0.5065,0.098,0.771,0.131,Positive
Figure of Eight - JD Wetherspoon,4.1,4402.0,"236-239 Broad St, Birmingham B1 2HG, UK",ChIJQQYah_a8cEgRgRsnGqM1FCs,"[""Monday: 8:00 AM – 12:00 AM"", ""Tuesday: 8:00 AM – 12:00 AM"", ""Wednesday: 8:00 AM – 12:00 AM"", ""Thursday: 8:00 AM – 12:00 AM"", ""Friday: 8:00 AM – 2:00 AM"", ""Saturday: 8:00 AM – 2:00 AM"", ""Sunday: 8:00 AM – 12:00 AM""]",kykoh500,4.0,"A nice restaurant with a wide range of food choices and dining areas, all in one premise. Unique, one of its kind.
Food is good, fantastic taste. Service is good.
Free refills of soft drinks and beverages if you order with drinks.
Prices are affordable.
A comfortable place to wee the hours away. You can choose to read a book or get online on your notebook and even play a slot machine.
You can dine in the in house air-conditioning area or at their open space backyard.
Nice place to get together with friends and family.",2023-08-11 13:07:52,en,0.9826,0.0,0.726,0.274,Positive
Subway,3.8,498.0,"Ground Floor of Unit 4, 90 Navigation St, Birmingham B5 4AA, UK",ChIJ50qyDou8cEgRvT2btKtRC44,"[""Monday: 7:00 AM – 10:00 PM"", ""Tuesday: 7:00 AM – 10:00 PM"", ""Wednesday: 7:00 AM – 10:00 PM"", ""Thursday: 7:00 AM – 10:00 PM"", ""Friday: 7:00 AM – 11:00 PM"", ""Saturday: 7:30 AM – 11:00 PM"", ""Sunday: 9:30 AM – 8:00 PM""]",Parteet Kaur,5.0,"🌟🌟🌟🌟🌟
""Consistently Fresh, Fast, and Customizable!""
Subway is my go-to spot when I want something quick, tasty, and made exactly how I like it. The ingredients are always fresh, especially the veggies, and I love how many choices I have—from the bread to the sauces. The staff is usually friendly and efficient, even during busy hours.

My favorite is the Chicken Teriyaki or the Veggie Delight with extra cheese and chipotle southwest sauce—highly recommend it toasted! It’s also a great option if you’re trying to eat a bit healthier without sacrificing flavor.

Clean environment, quick service, and reliable taste. Can’t go wrong with Subway!",2025-06-05 21:31:42,en,0.979,0.043,0.689,0.267,Positive
Subway,3.8,498.0,"Ground Floor of Unit 4, 90 Navigation St, Birmingham B5 4AA, UK",ChIJ50qyDou8cEgRvT2btKtRC44,"[""Monday: 7:00 AM – 10:00 PM"", ""Tuesday: 7:00 AM – 10:00 PM"", ""Wednesday: 7:00 AM – 10:00 PM"", ""Thursday: 7:00 AM – 10:00 PM"", ""Friday: 7:00 AM – 11:00 PM"", ""Saturday: 7:30 AM – 11:00 PM"", ""Sunday: 9:30 AM – 8:00 PM""]",Mariam Elahi,3.0,"Not clean,  low quality and not customer oriented....He does not even wrap the sandwiches,  just throwing them in tray and  as the sauce and inside is out in tray... I asked for tissue, he just pull out some from boxes with dirty hands",2023-12-23 02:06:31,en,-0.5178,0.112,0.848,0.039,Negative
Subway,3.8,498.0,"Ground Floor of Unit 4, 90 Navigation St, Birmingham B5 4AA, UK",ChIJ50qyDou8cEgRvT2btKtRC44,"[""Monday: 7:00 AM – 10:00 PM"", ""Tuesday: 7:00 AM – 10:00 PM"", ""Wednesday: 7:00 AM – 10:00 PM"", ""Thursday: 7:00 AM – 10:00 PM"", ""Friday: 7:00 AM – 11:00 PM"", ""Saturday: 7:30 AM – 11:00 PM"", ""Sunday: 9:30 AM – 8:00 PM""]",Hailey Adams,5.0,"Wow, just wow! From someone who only had their first Subway on Saturday, I must say that this is amazing! They can make my perfect and ideal baggette. What is not to love about that 😅",2023-03-07 13:01:29,en,0.9495,0.067,0.555,0.378,Positive
Subway,3.8,498.0,"Ground Floor of Unit 4, 90 Navigation St, Birmingham B5 4AA, UK",ChIJ50qyDou8cEgRvT2btKtRC44,"[""Monday: 7:00 AM – 10:00 PM"", ""Tuesday: 7:00 AM – 10:00 PM"", ""Wednesday: 7:00 AM – 10:00 PM"", ""Thursday: 7:00 AM – 10:00 PM"", ""Friday: 7:00 AM – 11:00 PM"", ""Saturday: 7:30 AM – 11:00 PM"", ""Sunday: 9:30 AM – 8:00 PM""]",Anastasia Y,1.0,"The girl working today here will give you such a bad experience. She's definitely can't understand what customers saying because I've been help her to translate to two Mexico ladys last month. Today I repeat the sauce two times but she still can't hear so I have to be loud, then this girl getting crazy ask me why I'm shouting to her. Always lazy, always slow, always miss understand, That's how she work. Never come back",2025-02-12 09:35:34,en,-0.7783,0.129,0.825,0.046,Negative
Subway,3.8,498.0,"Ground Floor of Unit 4, 90 Navigation St, Birmingham B5 4AA, UK",ChIJ50qyDou8cEgRvT2btKtRC44,"[""Monday: 7:00 AM – 10:00 PM"", ""Tuesday: 7:00 AM – 10:00 PM"", ""Wednesday: 7:00 AM – 10:00 PM"", ""Thursday: 7:00 AM – 10:00 PM"", ""Friday: 7:00 AM – 11:00 PM"", ""Saturday: 7:30 AM – 11:00 PM"", ""Sunday: 9:30 AM – 8:00 PM""]",Muhammad Ahsan Anayat,5.0,"I’ve been looking forward to trying [tuna] at [subway ] for awhile now, and was so glad that I did! The food was so delicious and the service was really great, too!” Appreciate to our boy thats to good mate",2024-10-09 22:33:55,en,0.9659,0.0,0.629,0.371,Positive
Starbucks Coffee,4.6,776.0,"30 Hagley Rd, Birmingham B16 8PE, UK",ChIJGzE1SVa8cEgRLGWRNEJxGXY,"[""Monday: 6:30 AM – 7:00 PM"", ""Tuesday: 6:30 AM – 7:00 PM"", ""Wednesday: 6:30 AM – 7:00 PM"", ""Thursday: 6:30 AM – 7:00 PM"", ""Friday: 6:30 AM – 7:00 PM"", ""Saturday: 7:00 AM – 7:00 PM"", ""Sunday: 7:00 AM – 7:00 PM""]",Paul “Bullacake” Jackson,4.0,"Like most Starbucks it’s clean tidy and well laid out. 5 stars to the staff for letting me borrow a charger for my phone (8%) it’s my own fault. Half expected the staff to be grumpy as I arrived 1 hour before closing, but they were helpful and accommodating. Food is good but not exciting so normal chain manufactured edibles.",2024-04-05 20:14:09,en,0.7608,0.079,0.73,0.191,Positive
Starbucks Coffee,4.6,776.0,"30 Hagley Rd, Birmingham B16 8PE, UK",ChIJGzE1SVa8cEgRLGWRNEJxGXY,"[""Monday: 6:30 AM – 7:00 PM"", ""Tuesday: 6:30 AM – 7:00 PM"", ""Wednesday: 6:30 AM – 7:00 PM"", ""Thursday: 6:30 AM – 7:00 PM"", ""Friday: 6:30 AM – 7:00 PM"", ""Saturday: 7:00 AM – 7:00 PM"", ""Sunday: 7:00 AM – 7:00 PM""]",i,4.0,"i’m a regular at this starbucks so i know the staff pretty well. recently a new mixed race girl has been hired and my god is her attitude rude! i’ve been served by her several times now with zero improvement, it’s honestly disgraceful. there has always been a fault with my drink every time she’s made it too. all the other staff are so sweet and accommodating but somehow i always keep running into her. it’s just my luck",2025-07-09 12:14:46,en,0.8772,0.045,0.767,0.188,Positive
Starbucks Coffee,4.6,776.0,"30 Hagley Rd, Birmingham B16 8PE, UK",ChIJGzE1SVa8cEgRLGWRNEJxGXY,"[""Monday: 6:30 AM – 7:00 PM"", ""Tuesday: 6:30 AM – 7:00 PM"", ""Wednesday: 6:30 AM – 7:00 PM"", ""Thursday: 6:30 AM – 7:00 PM"", ""Friday: 6:30 AM – 7:00 PM"", ""Saturday: 7:00 AM – 7:00 PM"", ""Sunday: 7:00 AM – 7:00 PM""]",Rejesh Akkara,5.0,"I often visit here because it’s conveniently close to my workplace, and it has become my go-to spot for a daily coffee fix. The atmosphere is cozy and welcoming, making it a great place to relax during a busy day.
The staff is friendly and efficient, often remembering my regular order, which adds a nice personal touch.",2025-04-01 10:21:55,en,0.9565,0.0,0.711,0.289,Positive
Starbucks Coffee,4.6,776.0,"30 Hagley Rd, Birmingham B16 8PE, UK",ChIJGzE1SVa8cEgRLGWRNEJxGXY,"[""Monday: 6:30 AM – 7:00 PM"", ""Tuesday: 6:30 AM – 7:00 PM"", ""Wednesday: 6:30 AM – 7:00 PM"", ""Thursday: 6:30 AM – 7:00 PM"", ""Friday: 6:30 AM – 7:00 PM"", ""Saturday: 7:00 AM – 7:00 PM"", ""Sunday: 7:00 AM – 7:00 PM""]",Ruben Green,1.0,"Ordered flat white and a tuna panini. I was on a business call and waited to collect my flat white coffee which was made fairly quickly. I waited a little longer for my panini but it wasn’t ready. I got busy with my business call and went to sit down with my coffee. Apparently the two ladies working there called me twice to tell me it is ready. The restaurant is fairly large and the music is loud! I was at the other end of the restaurant and didn’t hear them. I carried on with my business call and they just left the panini there to get cold and stale and stuck to the tissue paper. When I finally finished my call, 18 minutes later enquired about my panini the lady called Ladi I think; English white lady informed me that this is not a waiter service and the food has been waiting for me at the table. A mixed race girl then got involved and told me they can’t do anything about it as I should have collected the food! The restaurant was near empty! They could have had the courtesy to give me a nudge to pick up my food rather than just let it stand there for 18 minutes and get cold! Then Ledi the white lady told me to go to Costa if I wanted table service.
Poor customer service skills, rude and impolite people! Don’t bother going. There is a Costa on the other side of Morrison so listen to this Starbucks’ employee’s advice and everyone please go to Costa instead!",2025-07-05 12:21:38,en,-0.8324,0.075,0.878,0.046,Negative
Starbucks Coffee,4.6,776.0,"30 Hagley Rd, Birmingham B16 8PE, UK",ChIJGzE1SVa8cEgRLGWRNEJxGXY,"[""Monday: 6:30 AM – 7:00 PM"", ""Tuesday: 6:30 AM – 7:00 PM"", ""Wednesday: 6:30 AM – 7:00 PM"", ""Thursday: 6:30 AM – 7:00 PM"", ""Friday: 6:30 AM – 7:00 PM"", ""Saturday: 7:00 AM – 7:00 PM"", ""Sunday: 7:00 AM – 7:00 PM""]",sara falehi,5.0,"I just wanted to give a big shoutout to Tory who served me today at the Starbucks in Five Ways. Her service was absolutely amazing, she went above and beyond to make sure I left happy, especially since my last visit didn’t go so well. She was kind, attentive and genuinely cared about making my experience better. Thanks to her, I’ve fallen back in love with Starbucks! She really made my day. Thank you, Tory!",2025-03-31 14:25:41,en,0.9828,0.026,0.638,0.336,Positive
The Brew Bar Lounge,4.0,3.0,"Five Ways, 12 Hagley Rd, Birmingham B16 8SJ, UK",ChIJS_xmSFa8cEgRT9ckHI1gGiw,"[""Monday: 6:30 AM – 11:00 PM"", ""Tuesday: 6:30 AM – 11:00 PM"", ""Wednesday: 6:30 AM – 11:00 PM"", ""Thursday: 6:30 AM – 11:00 PM"", ""Friday: 6:30 AM – 11:00 PM"", ""Saturday: 7:00 AM – 11:00 PM"", ""Sunday: 7:00 AM – 11:00 PM""]",patheesen,5.0,Great bar with interior full of lovely touches serving a good range of beer and a perfect fish and chips. Super friendly staff. You can sit outside here as well. Defiantly a no risk choice!,2018-02-09 08:07:28,en,0.967,0.084,0.448,0.468,Positive
