restaurant_name,rating,total_ratings,address,latitude,longitude,place_id,opening_hours,review_author,review_rating,review_text,review_time,review_language
Faculty Coffee,4.6,1006,"14 Piccadilly Arcade, Birmingham B2 4HD, UK",52.4788139,-1.9000194,ChIJeZLW-4u8cEgRY6PlNx07xfI,"[""Monday: 7:30 AM – 5:00 PM"", ""Tuesday: 7:30 AM – 5:00 PM"", ""Wednesday: 7:30 AM – 5:00 PM"", ""Thursday: 7:30 AM – 5:00 PM"", ""Friday: 7:30 AM – 5:00 PM"", ""Saturday: 9:00 AM – 6:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",Kian Griffin,4,"Lovely staff with lovely food and a nice small-cafe vibe. Charging £6 for a house blend pour over is a crime against humanity however, I get it for nice beans but not for a house blend that’s just too much to be justified!!",2025-08-09 17:04:50,en
Faculty Coffee,4.6,1006,"14 Piccadilly Arcade, Birmingham B2 4HD, UK",52.4788139,-1.9000194,ChIJeZLW-4u8cEgRY6PlNx07xfI,"[""Monday: 7:30 AM – 5:00 PM"", ""Tuesday: 7:30 AM – 5:00 PM"", ""Wednesday: 7:30 AM – 5:00 PM"", ""Thursday: 7:30 AM – 5:00 PM"", ""Friday: 7:30 AM – 5:00 PM"", ""Saturday: 9:00 AM – 6:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",David Stirling,5,"Great coffee and incredible cakes.
Hands down the best espresso I had in Birmingham.
The team was also very kind and patient with our little ones which we really appreciated.",2025-04-08 07:24:59,en
Kitty Café Birmingham,3.5,2139,"Grand Central, Unit 12, Birmingham B5 4BF, UK",52.47836210000001,-1.8992829,ChIJORnWQD29cEgRUtL9cEPlXpg,"[""Monday: 10:00 AM – 6:00 PM"", ""Tuesday: 10:00 AM – 6:00 PM"", ""Wednesday: 10:00 AM – 6:00 PM"", ""Thursday: 10:00 AM – 6:00 PM"", ""Friday: 10:00 AM – 6:00 PM"", ""Saturday: 10:00 AM – 8:00 PM"", ""Sunday: 10:00 AM – 6:00 PM""]",Hannah,4,"The cats are sweet here, there are definitely a range of personalities - some are quite playful and others are a bit less sociable, which is okay. However even if you just pet a few particular cats, they scratch you or attempt to do so... perhaps an age restriction might be good, because we noticed multiple children who made the kitties look quite frightened. Besides that the food tastes amazing and the staff are very accommodating (thanks)! There are SO many brilliant choices on the menu, it was difficult to decide🐱",2025-07-10 20:32:10,en
Kitty Café Birmingham,3.5,2139,"Grand Central, Unit 12, Birmingham B5 4BF, UK",52.47836210000001,-1.8992829,ChIJORnWQD29cEgRUtL9cEPlXpg,"[""Monday: 10:00 AM – 6:00 PM"", ""Tuesday: 10:00 AM – 6:00 PM"", ""Wednesday: 10:00 AM – 6:00 PM"", ""Thursday: 10:00 AM – 6:00 PM"", ""Friday: 10:00 AM – 6:00 PM"", ""Saturday: 10:00 AM – 8:00 PM"", ""Sunday: 10:00 AM – 6:00 PM""]",Vincent Snedker,5,"To be honest, since I moved to the UK last September, I’ve hardly had the chance to see any cats at all. I’m a proper cat lover, and up in Leeds where I live, it’s really rare to come across one, let alone get to play with them. So visiting Kitty Café in Birmingham was honestly like a dream come true.
I loved every moment of it – being surrounded by such cute, friendly kittens brought back all those memories of playing with them back home. The cats here are absolutely adorable, and the staff are just as lovely too. Guess it’s true what they say: people who love cats tend to be really nice/adorable, haha.
And at just £8, it’s an absolute bargain for such a lovely experience. Definitely worth every penny. Next time I’m in Birmingham, I’ll be sure to pop in again for another cuddle. I really do love cats so much! 🐾",2025-06-24 17:15:30,en
Kitty Café Birmingham,3.5,2139,"Grand Central, Unit 12, Birmingham B5 4BF, UK",52.47836210000001,-1.8992829,ChIJORnWQD29cEgRUtL9cEPlXpg,"[""Monday: 10:00 AM – 6:00 PM"", ""Tuesday: 10:00 AM – 6:00 PM"", ""Wednesday: 10:00 AM – 6:00 PM"", ""Thursday: 10:00 AM – 6:00 PM"", ""Friday: 10:00 AM – 6:00 PM"", ""Saturday: 10:00 AM – 8:00 PM"", ""Sunday: 10:00 AM – 6:00 PM""]",Alex Griffiths,4,I took my niece for her birthday and we had a lovely time. The staff explained everything really well. We had some food and cocktails while we sat in the cafe too. We saw lots of different cats; some were more friendly than others. The kittens were very playful!,2025-06-24 07:54:23,en
Kitty Café Birmingham,3.5,2139,"Grand Central, Unit 12, Birmingham B5 4BF, UK",52.47836210000001,-1.8992829,ChIJORnWQD29cEgRUtL9cEPlXpg,"[""Monday: 10:00 AM – 6:00 PM"", ""Tuesday: 10:00 AM – 6:00 PM"", ""Wednesday: 10:00 AM – 6:00 PM"", ""Thursday: 10:00 AM – 6:00 PM"", ""Friday: 10:00 AM – 6:00 PM"", ""Saturday: 10:00 AM – 8:00 PM"", ""Sunday: 10:00 AM – 6:00 PM""]",Mitch,5,"Visited the Kitty Cafe today, great little spot to grab a drink and a bite to eat whilst in Birmingham. There were over 20 cats to interact with, The team were very focused on animal welfare with a set of rules in place to make sure the cats are kept safe and happy. The decor was pretty cool too & the cats had a lot of space to move around.",2025-07-06 20:34:03,en
Kitty Café Birmingham,3.5,2139,"Grand Central, Unit 12, Birmingham B5 4BF, UK",52.47836210000001,-1.8992829,ChIJORnWQD29cEgRUtL9cEPlXpg,"[""Monday: 10:00 AM – 6:00 PM"", ""Tuesday: 10:00 AM – 6:00 PM"", ""Wednesday: 10:00 AM – 6:00 PM"", ""Thursday: 10:00 AM – 6:00 PM"", ""Friday: 10:00 AM – 6:00 PM"", ""Saturday: 10:00 AM – 8:00 PM"", ""Sunday: 10:00 AM – 6:00 PM""]",D Underwood,4,Cats!  Yay!  And right by New Street station. Lovely.  Obviously the cats are the stars and it’s great to see them and interact.  We also took part in their lunch time feed which was joyous. Staff are also lovely and friendly.  There is a significant cover charge to enter but inside the food and drinks are good value for a city centre location. Nothing fancy but served hot and fresh.  So many happy children and adults here and the cats seem so well looked after.,2025-08-03 09:14:07,en
Cocomacs,5,1,"68A Hill St, Birmingham B2 4XJ, UK",52.4777642,-1.8986275,ChIJt61GZom8cEgRUcQjZ6qDbRw,N/A,Sarah Aird,5,Great variety of macaroons and drinks here. They also feature in the German market stalls at Christmas time,2017-05-20 18:25:05,en
Starbucks,2.5,2,"40 Station St, Birmingham B2 4BF, UK",52.47717160000001,-1.8982114,ChIJb6d1orW9cEgRf-bKOOLO_iY,"[""Monday: 6:30 AM – 7:30 PM"", ""Tuesday: 6:30 AM – 7:30 PM"", ""Wednesday: 6:30 AM – 7:30 PM"", ""Thursday: 6:30 AM – 7:30 PM"", ""Friday: 6:30 AM – 7:30 PM"", ""Saturday: 6:30 AM – 7:30 PM"", ""Sunday: 8:30 AM – 6:00 PM""]",Dheeraj,4,👍,2024-11-04 04:46:43,en
Starbucks,2.5,2,"40 Station St, Birmingham B2 4BF, UK",52.47717160000001,-1.8982114,ChIJb6d1orW9cEgRf-bKOOLO_iY,"[""Monday: 6:30 AM – 7:30 PM"", ""Tuesday: 6:30 AM – 7:30 PM"", ""Wednesday: 6:30 AM – 7:30 PM"", ""Thursday: 6:30 AM – 7:30 PM"", ""Friday: 6:30 AM – 7:30 PM"", ""Saturday: 6:30 AM – 7:30 PM"", ""Sunday: 8:30 AM – 6:00 PM""]",Khalid Alkhawlani,1,,2024-12-05 10:22:47,unknown
Dishoom Birmingham,4.8,9936,"One Chamberlain Sq, Birmingham B3 3AX, UK",52.48019619999999,-1.9047858,ChIJC-lzZm69cEgR5m5syFmhotc,"[""Monday: 8:00 AM – 11:00 PM"", ""Tuesday: 8:00 AM – 11:00 PM"", ""Wednesday: 8:00 AM – 11:00 PM"", ""Thursday: 8:00 AM – 11:00 PM"", ""Friday: 8:00 AM – 12:00 AM"", ""Saturday: 9:00 AM – 12:00 AM"", ""Sunday: 9:00 AM – 11:00 PM""]",Jeremy Ong,5,"Visited midday in the middle of the week. Quieter as expected, really good ambience and the tables were distant for privacy. It was really comfortable. Food was served hot, quickly and no fuss. Menu is easy to understand, the server made a great effort in explaining and recommending various items on the menu. Every dish was flavourful. Good portion sizes, with great vegetarian selections as well.

Dishoom is consistent in its standard throughout all its restaurants in England, and never fails to impress on every visit.",2025-06-18 23:22:50,en
Dishoom Birmingham,4.8,9936,"One Chamberlain Sq, Birmingham B3 3AX, UK",52.48019619999999,-1.9047858,ChIJC-lzZm69cEgR5m5syFmhotc,"[""Monday: 8:00 AM – 11:00 PM"", ""Tuesday: 8:00 AM – 11:00 PM"", ""Wednesday: 8:00 AM – 11:00 PM"", ""Thursday: 8:00 AM – 11:00 PM"", ""Friday: 8:00 AM – 12:00 AM"", ""Saturday: 9:00 AM – 12:00 AM"", ""Sunday: 9:00 AM – 11:00 PM""]",Louise Aquino,4,"Service was really good! Food delicious too.. though it would have been nice to have more buns with the pau bhaji. The tandoori lamb chops were marginally too sour for our taste. Otherwise, the decor was beautiful and felt transported to old Bombay!",2025-07-06 14:49:39,en
Dishoom Birmingham,4.8,9936,"One Chamberlain Sq, Birmingham B3 3AX, UK",52.48019619999999,-1.9047858,ChIJC-lzZm69cEgR5m5syFmhotc,"[""Monday: 8:00 AM – 11:00 PM"", ""Tuesday: 8:00 AM – 11:00 PM"", ""Wednesday: 8:00 AM – 11:00 PM"", ""Thursday: 8:00 AM – 11:00 PM"", ""Friday: 8:00 AM – 12:00 AM"", ""Saturday: 9:00 AM – 12:00 AM"", ""Sunday: 9:00 AM – 11:00 PM""]",Aryan Mody,5,"My partner and I recently dined at Dishoom Birmingham and, despite a few minor inconveniences, our overall experience was outstanding, largely thanks to our incredible waitress, Serena. She adeptly addressed the hiccups, ensuring our evening was nothing short of memorable. Her extensive knowledge of the menu and excellent recommendations truly enhanced our dining experience.

The food was wonderful and full of flavor, making our dinner truly special. The atmosphere was vibrant, and even though the restaurant was busy, the staff were remarkably attentive and welcoming. The decor is beautifully done, paying a lovely homage to its Indian roots, adding to the overall charm. I highly recommend Dishoom Birmingham for a delightful culinary experience, exceptional service, and a warm, inviting ambiance!",2025-06-27 23:12:23,en
Dishoom Birmingham,4.8,9936,"One Chamberlain Sq, Birmingham B3 3AX, UK",52.48019619999999,-1.9047858,ChIJC-lzZm69cEgR5m5syFmhotc,"[""Monday: 8:00 AM – 11:00 PM"", ""Tuesday: 8:00 AM – 11:00 PM"", ""Wednesday: 8:00 AM – 11:00 PM"", ""Thursday: 8:00 AM – 11:00 PM"", ""Friday: 8:00 AM – 12:00 AM"", ""Saturday: 9:00 AM – 12:00 AM"", ""Sunday: 9:00 AM – 11:00 PM""]",Alex H,5,"Lovely as usual. Not visited this location before but everything was perfect.
Didn't get to try the special so I will have to come back soon. The service was excellent as well as the food.
Looking forward to returning, and hopefully another winning roll 🤐

Thanks all",2025-07-11 19:49:07,en
Dishoom Birmingham,4.8,9936,"One Chamberlain Sq, Birmingham B3 3AX, UK",52.48019619999999,-1.9047858,ChIJC-lzZm69cEgR5m5syFmhotc,"[""Monday: 8:00 AM – 11:00 PM"", ""Tuesday: 8:00 AM – 11:00 PM"", ""Wednesday: 8:00 AM – 11:00 PM"", ""Thursday: 8:00 AM – 11:00 PM"", ""Friday: 8:00 AM – 12:00 AM"", ""Saturday: 9:00 AM – 12:00 AM"", ""Sunday: 9:00 AM – 11:00 PM""]",Thierry HG,5,"We had the pleasure of dining at Dishoom with a very large group, and the experience was simply outstanding. The service was warm, attentive, and incredibly well-organized, even with our group size.

But the real highlight was the food, absolutely delicious! Every dish was bursting with rich, balanced flavours, showcasing a perfect blend of spices and textures. It’s rare to find Indian cuisine this vibrant and refined all at once.

A big thank you to the Dishoom team for a memorable evening. We’ll definitely be coming back!",2025-06-08 22:37:51,en
200 Degrees Coffee Shop,4.4,604,"12 Lower Temple St, Birmingham B2 4JD, UK",52.4789205,-1.8994338,ChIJRyRRTLi9cEgRvordUA6CHMc,"[""Monday: 7:00 AM – 7:00 PM"", ""Tuesday: 7:00 AM – 7:00 PM"", ""Wednesday: 7:00 AM – 7:00 PM"", ""Thursday: 7:00 AM – 7:00 PM"", ""Friday: 7:00 AM – 7:00 PM"", ""Saturday: 7:30 AM – 7:00 PM"", ""Sunday: 9:00 AM – 6:00 PM""]",June XU,5,"200 Degrees Café provided a genuinely delightful experience on the day of Spring Equinox. Stepping into this café feels like entering a carefully curated artistic space, filled with warm lighting, wooden accents, and vintage-inspired decorations that effortlessly blend modern charm with classic elegance.

I brought my own reusable cup and was pleased with how beautifully the barista crafted my flat white—a lovely heart-shaped latte art topped off my drink. The baked goods were invitingly displayed, with a tempting variety of vegan-friendly cakes and pastries, each presented meticulously under glass.

Adding to the day’s personal significance, I had brought along some of my own calligraphy pieces to photograph, and the café’s thoughtful aesthetics provided a perfect backdrop. The staff were friendly and accommodating, and the overall atmosphere felt cosy, inclusive, and ideal for relaxation or quiet reflection.

If you appreciate coffee culture and a visually appealing environment, 200 Degrees Café is a must-visit. It’s not just a café; it’s a little sanctuary in the city, thoughtfully designed for aesthetic pleasure and moments of tranquility.",2025-03-23 18:37:26,en
200 Degrees Coffee Shop,4.4,604,"12 Lower Temple St, Birmingham B2 4JD, UK",52.4789205,-1.8994338,ChIJRyRRTLi9cEgRvordUA6CHMc,"[""Monday: 7:00 AM – 7:00 PM"", ""Tuesday: 7:00 AM – 7:00 PM"", ""Wednesday: 7:00 AM – 7:00 PM"", ""Thursday: 7:00 AM – 7:00 PM"", ""Friday: 7:00 AM – 7:00 PM"", ""Saturday: 7:30 AM – 7:00 PM"", ""Sunday: 9:00 AM – 6:00 PM""]",Y Z,5,"One of my favorite places. Great selection of pastries and coffee, and I absolutely love the matcha latte here. Very delicious! Pleasant atmosphere and friendly staff who always smile and behave warmly.",2025-08-12 12:40:04,en
200 Degrees Coffee Shop,4.4,604,"12 Lower Temple St, Birmingham B2 4JD, UK",52.4789205,-1.8994338,ChIJRyRRTLi9cEgRvordUA6CHMc,"[""Monday: 7:00 AM – 7:00 PM"", ""Tuesday: 7:00 AM – 7:00 PM"", ""Wednesday: 7:00 AM – 7:00 PM"", ""Thursday: 7:00 AM – 7:00 PM"", ""Friday: 7:00 AM – 7:00 PM"", ""Saturday: 7:30 AM – 7:00 PM"", ""Sunday: 9:00 AM – 6:00 PM""]",JB L,5,Our go-to coffee shop in Birmingham town centre. It's always a pleasant visit! Customer service is brilliant & the ambience is great. Jess was so kind to my daughter on our recent visit.,2025-05-10 14:25:24,en
200 Degrees Coffee Shop,4.4,604,"12 Lower Temple St, Birmingham B2 4JD, UK",52.4789205,-1.8994338,ChIJRyRRTLi9cEgRvordUA6CHMc,"[""Monday: 7:00 AM – 7:00 PM"", ""Tuesday: 7:00 AM – 7:00 PM"", ""Wednesday: 7:00 AM – 7:00 PM"", ""Thursday: 7:00 AM – 7:00 PM"", ""Friday: 7:00 AM – 7:00 PM"", ""Saturday: 7:30 AM – 7:00 PM"", ""Sunday: 9:00 AM – 6:00 PM""]",Andy Hoops.,5,"Excellent coffee shop. Great service with a decent selection of food. Very clean,good work guys 🕺",2025-04-28 16:10:00,en
